Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Sample_Area,LF_Sm_Woody,DBH,Status,Length,Rooting,Count,Scientific_Name,Code,Life_Form,Nativity,Comments,Certified,Verified
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Transect 3,Seedling,<1,Live,L1,R4,4,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,22,FALSE,Transect 3,Seedling,<1,Live,L2,R2,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,Transect 3,Seedling,<1,Live,L1,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,Quad 4,Small Tree,5<10,Live,,R2,15,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,FALSE,Quad 4,Small Tree,1<5,Live,,R1,24,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,FALSE,Quad 4,Small Tree,1<5,Live,,R3,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Quad 4,Small Tree,1<5,Live,,R3,7,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,24,FALSE,Quad 4,Small Tree,1<5,Live,,R1,24,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Transect 3,Seedling,<1,Live,L1,R2,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,1,FALSE,Quad 4,Small Tree,5<10,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,FALSE,Quad 4,Small Tree,1<5,Live,,R3,12,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,Quad 4,Small Tree,5<10,Live,,R1,14,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,10,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,38,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,Quad 4,Small Tree,1<5,Dead,,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,Quad 4,Small Tree,5<10,Live,,R3,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,Quad 4,Small Tree,1<5,Dead,,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,35,FALSE,Transect 1,Seedling,<1,Live,L1,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,Quad 4,Small Tree,5<10,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,Quad 4,Small Tree,1<5,Live,,R3,6,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,Transect 3,Seedling,<1,Live,L1,R1,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L1,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,Quad 4,Small Tree,1<5,Live,,R1,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,11,FALSE,Transect 3,Seedling,<1,Live,L2,R2,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,44,FALSE,Quad 4,Small Tree,5<10,Live,,R3,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,FALSE,Quad 4,Small Tree,5<10,Live,,R1,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,14,FALSE,Quad 4,Small Tree,5<10,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,Quad 4,Small Tree,5<10,Live,,R2,12,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Dead,,R3,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Transect 3,Seedling,<1,Live,L3,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,8,FALSE,Quad 4,Small Tree,1<5,Live,,R2,10,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,8,FALSE,Quad 4,Small Tree,1<5,Live,,R1,16,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,14,FALSE,Quad 4,Small Tree,5<10,Live,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Live,,R3,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Live,,R3,5,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,Quad 4,Small Tree,5<10,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,Transect 3,Seedling,<1,Live,L1,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Quad 4,Small Tree,5<10,Dead,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,31,FALSE,Quad 4,Small Tree,5<10,Live,,R2,14,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,Transect 3,Seedling,<1,Live,L1,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Live,,R2,9,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,10,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Quad 4,Small Tree,1<5,Live,,R1,34,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,Transect 3,Seedling,<1,Live,L1,R1,12,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,9,FALSE,Quad 4,Small Tree,1<5,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,Quad 4,Small Tree,5<10,Dead,,R1,5,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,FALSE,Transect 3,Seedling,<1,Live,L2,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,8,FALSE,Quad 4,Small Tree,5<10,Live,,R2,5,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,8,FALSE,Quad 4,Small Tree,1<5,Live,,R4,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,9,FALSE,Quad 4,Small Tree,1<5,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Quad 4,Small Tree,5<10,Live,,R3,8,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,14,FALSE,Quad 4,Small Tree,1<5,Live,,R1,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,Quad 4,Small Tree,5<10,Dead,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Transect 3,Seedling,<1,Live,L1,R3,7,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,26,FALSE,Quad 4,Small Tree,5<10,Live,,R2,7,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L2,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,Quad 4,Small Tree,1<5,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,Quad 4,Small Tree,1<5,Live,,R2,11,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,Transect 3,Seedling,<1,Live,L2,R3,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,10,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,42,FALSE,Quad 4,Small Tree,5<10,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,32,FALSE,Quad 4,Small Tree,5<10,Live,,R1,6,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,29,FALSE,Transect 3,Seedling,<1,Live,L3,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,7,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,Quad 4,Small Tree,1<5,Live,,R2,32,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,24,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,Quad 4,Small Tree,5<10,Live,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,FALSE,Quad 4,Small Tree,1<5,Live,,R1,4,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,7,FALSE,Quad 4,Small Tree,5<10,Live,,R1,30,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,18,FALSE,Quad 4,Small Tree,1<5,Live,,R1,39,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,Quad 4,Small Tree,1<5,Dead,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,36,FALSE,Quad 4,Small Tree,5<10,Dead,,R1,5,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L2,R2,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,Quad 4,Small Tree,1<5,Live,,R3,4,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,38,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,7,FALSE,Quad 4,Small Tree,5<10,Dead,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,36,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L1,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,Quad 4,Small Tree,5<10,Live,,R4,6,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,Quad 4,Small Tree,5<10,Live,,R1,6,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,Quad 4,Small Tree,5<10,Live,,R1,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,25,FALSE,Quad 4,Small Tree,1<5,Live,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,Quad 4,Small Tree,5<10,Dead,,R1,5,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,21,FALSE,Transect 3,Seedling,<1,Live,L2,R3,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,Transect 3,Seedling,<1,Live,L2,R2,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,21,FALSE,Transect 3,Seedling,<1,Live,L2,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,Quad 4,Small Tree,5<10,Live,,R3,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,FALSE,Quad 4,Small Tree,5<10,Dead,,R4,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,40,FALSE,Quad 4,Small Tree,1<5,Live,,R3,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,Quad 4,Small Tree,1<5,Live,,R4,13,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,7,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,Transect 3,Seedling,<1,Live,L1,R2,6,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,Quad 4,Small Tree,5<10,Live,,R1,10,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,42,FALSE,Quad 4,Small Tree,1<5,Live,,R1,10,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,Quad 4,Small Tree,5<10,Live,,R3,9,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,Quad 4,Small Tree,5<10,Live,,R3,7,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,31,FALSE,Quad 4,Small Tree,5<10,Live,,R1,13,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,36,FALSE,Quad 4,Small Tree,1<5,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,FALSE,Quad 4,Small Tree,1<5,Live,,R4,14,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,25,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,5,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,FALSE,Quad 4,Small Tree,5<10,Live,,R1,38,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,11,FALSE,Quad 4,Small Tree,5<10,Dead,,R1,6,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,44,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,Quad 4,Small Tree,1<5,Live,,R4,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,Transect 3,Seedling,<1,Live,L2,R2,20,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,Quad 4,Small Tree,1<5,Dead,,R1,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,FALSE,Quad 4,Small Tree,1<5,Live,,R2,14,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,25,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,quad 4,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,Transect 3,Seedling,<1,Live,L3,R1,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Quad 4,Small Tree,1<5,Live,,R3,3,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,Transect 3,Seedling,<1,Live,L1,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,FALSE,Quad 4,Small Tree,1<5,Live,,R1,14,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,32,FALSE,Quad 4,Small Tree,5<10,Dead,,R3,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,5,FALSE,Quad 4,Small Tree,5<10,Live,,R1,34,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,Quad 4,Small Tree,1<5,Live,,R1,2,Metrosideros polymorpha,METPOL1,Tree,Native,,TRUE,TRUE
