Event_ID,Image_Point_ID,Unit_Code,Community,Sampling_Frame,Year,Cycle,Transect_Type,Transect_Number,Image_Point,Latitude,Latitude_Dir,Longitude,Longitude_Dir,GCS,GPS_Error
20150914151355-305358588.695526,20150914151850-679136037.826538,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,26,1000,19.353712,North,-155.138214,West,World Geodetic System 1984,4
20150914151355-305358588.695526,20150914152225-439229965.209961,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,26,800,19.35367,North,-155.136368,West,World Geodetic System 1984,4
20150914151355-305358588.695526,20150914152313-339845895.767212,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,26,600,19.353612,North,-155.134425,West,World Geodetic System 1984,4
20150914151355-305358588.695526,20150914152335-973384737.968445,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,26,400,19.353534,North,-155.132559,West,World Geodetic System 1984,4
20150914151355-305358588.695526,20150914152403-263369083.404541,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,26,200,19.353457,North,-155.130674,West,World Geodetic System 1984,5
20150914151355-305358588.695526,20150914152426-666441082.954407,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,26,0,19.353469,North,-155.128895,West,World Geodetic System 1984,4
20150914155808-482081532.478333,20150914160040-885097265.24353,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,27,0,19.374132,North,-155.221319,West,World Geodetic System 1984,7
20150914155808-482081532.478333,20150914160159-862697243.690491,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,27,200,19.375729,North,-155.22214,West,World Geodetic System 1984,5
20150914155808-482081532.478333,20150914160239-386841297.149658,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,27,400,19.377189,North,-155.223207,West,World Geodetic System 1984,5
20150914155808-482081532.478333,20150914160501-363599538.803101,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,27,600,19.379012,North,-155.22405,West,World Geodetic System 1984,3
20150914155808-482081532.478333,20150914160546-311948418.617249,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,27,800,19.380436,North,-155.22505,West,World Geodetic System 1984,3
20150914155808-482081532.478333,20150914160626-668291568.756104,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,27,1000,19.381978,North,-155.225984,West,World Geodetic System 1984,3
20150915064330-579518616.199493,20150915064521-301948010.921478,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,30,0,19.401485,North,-155.234188,West,World Geodetic System 1984,6
20150915064330-579518616.199493,20150915064627-45352756.9770813,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,30,200,19.401526,North,-155.236016,West,World Geodetic System 1984,5
20150915064330-579518616.199493,20150915064714-871445834.636688,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,30,400,19.401457,North,-155.237948,West,World Geodetic System 1984,3
20150915064330-579518616.199493,20150915064804-53504526.6151428,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,30,600,19.401587,North,-155.239863,West,World Geodetic System 1984,4
20150915064330-579518616.199493,20150915064855-263792932.033539,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,30,800,19.40167,North,-155.24191,West,World Geodetic System 1984,9
20150915064330-579518616.199493,20150915064944-910964310.16922,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Rotational,30,1000,19.401802,North,-155.243654,West,World Geodetic System 1984,2
20151223143805-705547511.577606,20151223144314-301948010.921478,HAVO,Wet Forest,Olaa,2015,2,Fixed,5,1000,19.497611,North,-155.221009,West,World Geodetic System 1984,8
20151223143805-705547511.577606,20151228093625-56236863.1362915,HAVO,Wet Forest,Olaa,2015,2,Fixed,5,800,19.496903,North,-155.222742,West,World Geodetic System 1984,6
20151223143805-705547511.577606,20151228094350-824602127.075195,HAVO,Wet Forest,Olaa,2015,2,Fixed,5,600,19.496151,North,-155.224427,West,World Geodetic System 1984,9
20151223143805-705547511.577606,20151228094543-533873081.207275,HAVO,Wet Forest,Olaa,2015,2,Fixed,5,400,19.495381,North,-155.226112,West,World Geodetic System 1984,5
20151223143805-705547511.577606,20151228094803-798884391.784668,HAVO,Wet Forest,Olaa,2015,2,Fixed,5,200,19.494593,North,-155.227711,West,World Geodetic System 1984,8
20151223143805-705547511.577606,20151228094950-401374340.057373,HAVO,Wet Forest,Olaa,2015,2,Fixed,5,0,19.493867,North,-155.229453,West,World Geodetic System 1984,7
20151228103556-905729830.265045,20151228110826-275295495.986938,HAVO,Wet Forest,Olaa,2015,2,Fixed,7,1000,19.509807,North,-155.225909,West,World Geodetic System 1984,6
20151228103556-905729830.265045,20151228111138-433457136.154175,HAVO,Wet Forest,Olaa,2015,2,Fixed,7,800,19.509108,North,-155.227633,West,World Geodetic System 1984,6
20151228103556-905729830.265045,20151228111251-121549963.951111,HAVO,Wet Forest,Olaa,2015,2,Fixed,7,600,19.508365,North,-155.229338,West,World Geodetic System 1984,10
20151228103556-905729830.265045,20151228111858-281503438.949585,HAVO,Wet Forest,Olaa,2015,2,Fixed,7,400,19.507677,North,-155.230909,West,World Geodetic System 1984,7
20151228103556-905729830.265045,20151228112048-441114664.077759,HAVO,Wet Forest,Olaa,2015,2,Fixed,7,200,19.506951,North,-155.232643,West,World Geodetic System 1984,
20151228103556-905729830.265045,20151228112107-64491152.7633667,HAVO,Wet Forest,Olaa,2015,2,Fixed,7,0,19.506317,North,-155.234282,West,World Geodetic System 1984,6
20151228120931-56236863.1362915,20160308110116-709037899.971008,HAVO,Wet Forest,Olaa,2015,2,Rotational,26,0,19.489562,North,-155.22188,West,World Geodetic System 1984,6
20151228120931-56236863.1362915,20160308110323-961953163.146973,HAVO,Wet Forest,Olaa,2015,2,Rotational,26,200,19.489529,North,-155.220118,West,World Geodetic System 1984,8
20151228120931-56236863.1362915,20160308110848-767111659.049988,HAVO,Wet Forest,Olaa,2015,2,Rotational,26,400,19.489499,North,-155.218165,West,World Geodetic System 1984,12
20151228120931-56236863.1362915,20160308111351-647821187.973022,HAVO,Wet Forest,Olaa,2015,2,Rotational,26,600,19.489523,North,-155.216222,West,World Geodetic System 1984,9
20151228120931-56236863.1362915,20160308111433-986093163.490295,HAVO,Wet Forest,Olaa,2015,2,Rotational,26,800,19.489509,North,-155.214413,West,World Geodetic System 1984,5
20151228120931-56236863.1362915,20160308111512-533873081.207275,HAVO,Wet Forest,Olaa,2015,2,Rotational,26,1000,19.489514,North,-155.212537,West,World Geodetic System 1984,6
20151229111216-364018678.665161,20151229113042-390291452.407837,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,3,1000,19.379367,North,-155.200014,West,World Geodetic System 1984,4
20151229111216-364018678.665161,20160223092930-289562463.760376,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,3,800,19.380945,North,-155.200968,West,World Geodetic System 1984,6
20151229111216-364018678.665161,20160223093119-760723590.85083,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,3,600,19.382551,North,-155.201922,West,World Geodetic System 1984,5
20151229111216-364018678.665161,20160223093147-709037899.971008,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,3,400,19.384057,North,-155.202827,West,World Geodetic System 1984,8
20151229111216-364018678.665161,20160223093217-414032697.677612,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,3,200,19.385717,North,-155.203763,West,World Geodetic System 1984,3
20151229111216-364018678.665161,20160223093242-790480017.662048,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,3,0,19.387404,North,-155.204605,West,World Geodetic System 1984,5
20160119110711-705547511.577606,20160119121304-105452656.745911,HAVO,Wet Forest,Olaa,2015,2,Fixed,4,0,19.468763,North,-155.251726,West,World Geodetic System 1984,5
20160119110711-705547511.577606,20160119122627-81893563.2705688,HAVO,Wet Forest,Olaa,2015,2,Fixed,4,200,19.469507,North,-155.250022,West,World Geodetic System 1984,5
20160119110711-705547511.577606,20160119122852-530212521.55304,HAVO,Wet Forest,Olaa,2015,2,Fixed,4,400,19.470455,North,-155.248559,West,World Geodetic System 1984,5
20160119110711-705547511.577606,20160119124239-492165625.095367,HAVO,Wet Forest,Olaa,2015,2,Fixed,4,600,19.471198,North,-155.24695,West,World Geodetic System 1984,5
20160119110711-705547511.577606,20160119124701-256628930.568695,HAVO,Wet Forest,Olaa,2015,2,Fixed,4,800,19.472412,North,-155.245901,West,World Geodetic System 1984,4
20160119110711-705547511.577606,20160119124851-206017196.178436,HAVO,Wet Forest,Olaa,2015,2,Fixed,4,1000,19.473252,North,-155.244446,West,World Geodetic System 1984,8
20160209092653-705547511.577606,20160209092835-579518616.199493,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,1,1000,19.378483,North,-155.225213,West,World Geodetic System 1984,3
20160209092653-705547511.577606,20160209092931-301948010.921478,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,1,800,19.379997,North,-155.226214,West,World Geodetic System 1984,
20160209092653-705547511.577606,20160209092940-14017641.544342,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,1,600,19.381433,North,-155.226948,West,World Geodetic System 1984,
20160209092653-705547511.577606,20160209092944-814490020.275116,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,1,400,19.383021,North,-155.227807,West,World Geodetic System 1984,3
20160209092653-705547511.577606,20160209092946-45352756.9770813,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,1,200,19.384517,North,-155.228798,West,World Geodetic System 1984,3
20160209092653-705547511.577606,20160209092950-862619340.419769,HAVO,Wet Forest,Nahuku/East Rift,2015,2,Fixed,1,0,19.386043,North,-155.229628,West,World Geodetic System 1984,3
20160223102705-705547511.577606,20160223102920-579518616.199493,HAVO,Wet Forest,Olaa,2015,2,Fixed,1,1000,19.465488,North,-155.234693,West,World Geodetic System 1984,5
20160223102705-705547511.577606,20160223103218-45352756.9770813,HAVO,Wet Forest,Olaa,2015,2,Fixed,1,800,19.464639,North,-155.236128,West,World Geodetic System 1984,2
20160223102705-705547511.577606,20160223103412-949556648.731232,HAVO,Wet Forest,Olaa,2015,2,Fixed,1,600,19.46361,North,-155.23759,West,World Geodetic System 1984,3
20160223102705-705547511.577606,20160223103510-622696697.711945,HAVO,Wet Forest,Olaa,2015,2,Fixed,1,400,19.462795,North,-155.239217,West,World Geodetic System 1984,3
20160223102705-705547511.577606,20160223103749-910964310.16922,HAVO,Wet Forest,Olaa,2015,2,Fixed,1,200,19.46209,North,-155.240721,West,World Geodetic System 1984,3
20160223102705-705547511.577606,20160223103841-676175892.353058,HAVO,Wet Forest,Olaa,2015,2,Fixed,1,0,19.461313,North,-155.242224,West,World Geodetic System 1984,3
20160223122738-705547511.577606,20160322115648-709037899.971008,HAVO,Wet Forest,Olaa,2015,2,Rotational,25,0,19.495906,North,-155.233358,West,World Geodetic System 1984,4
20160223122738-705547511.577606,20160322115722-414032697.677612,HAVO,Wet Forest,Olaa,2015,2,Rotational,25,200,19.494099,North,-155.233371,West,World Geodetic System 1984,9
20160223122738-705547511.577606,20160322115748-790480017.662048,HAVO,Wet Forest,Olaa,2015,2,Rotational,25,400,19.492443,North,-155.233672,West,World Geodetic System 1984,9
20160223122738-705547511.577606,20160322115812-961953163.146973,HAVO,Wet Forest,Olaa,2015,2,Rotational,25,600,19.490742,North,-155.233906,West,World Geodetic System 1984,13
20160223122738-705547511.577606,20160322115838-56236863.1362915,HAVO,Wet Forest,Olaa,2015,2,Rotational,25,800,19.488979,North,-155.234063,West,World Geodetic System 1984,8
20160223122738-705547511.577606,20160322115900-364018678.665161,HAVO,Wet Forest,Olaa,2015,2,Rotational,25,1000,19.487187,North,-155.234286,West,World Geodetic System 1984,5
20160328093001-705547511.577606,20160411080058-263792932.033539,HAVO,Subalpine Shrubland,Mauna Loa,2016,2,Rotational,28,0,19.502677,North,-155.395874,West,World Geodetic System 1984,3
20160328093001-705547511.577606,20160411081144-106369674.20578,HAVO,Subalpine Shrubland,Mauna Loa,2016,2,Rotational,28,100,19.503562,North,-155.395878,West,World Geodetic System 1984,3
20160328093001-705547511.577606,20160525132850-15703916.5496826,HAVO,Subalpine Shrubland,Mauna Loa,2016,2,Rotational,28,200,19.504474,North,-155.395872,West,World Geodetic System 1984,5
20160328093001-705547511.577606,20160525132945-45649170.8755493,HAVO,Subalpine Shrubland,Mauna Loa,2016,2,Rotational,28,300,19.50535,North,-155.395876,West,World Geodetic System 1984,5
20160328093001-705547511.577606,20160525133037-401374340.057373,HAVO,Subalpine Shrubland,Mauna Loa,2016,2,Rotational,28,400,19.506245,North,-155.395851,West,World Geodetic System 1984,4
20160328093001-705547511.577606,20160525133119-412766814.231873,HAVO,Subalpine Shrubland,Mauna Loa,2016,2,Rotational,28,500,19.50713,North,-155.395864,West,World Geodetic System 1984,3
20160411083502-45649170.8755493,20160411092633-482428073.883057,HAVO,Wet Forest,Kahuku,2016,2,Rotational,36,0,19.269643,North,-155.575412,West,World Geodetic System 1984,5
20160411083502-45649170.8755493,20160411092812-331016898.155212,HAVO,Wet Forest,Kahuku,2016,2,Rotational,36,50,19.269946,North,-155.575074,West,World Geodetic System 1984,3
20160411083502-45649170.8755493,20160411092939-114623308.181763,HAVO,Wet Forest,Kahuku,2016,2,Rotational,36,100,19.270266,North,-155.574775,West,World Geodetic System 1984,4
20160411083502-45649170.8755493,20160411093205-345391631.126404,HAVO,Wet Forest,Kahuku,2016,2,Rotational,36,150,19.270623,North,-155.574429,West,World Geodetic System 1984,4
20160411083502-45649170.8755493,20160411093324-826225519.180298,HAVO,Wet Forest,Kahuku,2016,2,Rotational,36,200,19.270881,North,-155.574062,West,World Geodetic System 1984,4
20160411083502-45649170.8755493,20160411093459-412967801.094055,HAVO,Wet Forest,Kahuku,2016,2,Rotational,36,250,19.271202,North,-155.573763,West,World Geodetic System 1984,5
20160411100139-802587389.945984,20160411100549-223737537.86087,HAVO,Wet Forest,Kahuku,2016,2,Rotational,45,0,19.251372,North,-155.594798,West,World Geodetic System 1984,5
20160411100139-802587389.945984,20160411101027-800669848.918915,HAVO,Wet Forest,Kahuku,2016,2,Rotational,45,50,19.251711,North,-155.595108,West,World Geodetic System 1984,5
20160411100139-802587389.945984,20160411101138-875779688.358307,HAVO,Wet Forest,Kahuku,2016,2,Rotational,45,100,19.252068,North,-155.59537,West,World Geodetic System 1984,4
20160411100139-802587389.945984,20160411101535-643046796.321869,HAVO,Wet Forest,Kahuku,2016,2,Rotational,45,150,19.252489,North,-155.595615,West,World Geodetic System 1984,5
20160411100139-802587389.945984,20160411101645-323554813.861847,HAVO,Wet Forest,Kahuku,2016,2,Rotational,45,200,19.252875,North,-155.595782,West,World Geodetic System 1984,5
20160411100139-802587389.945984,20160411101758-610432803.630829,HAVO,Wet Forest,Kahuku,2016,2,Rotational,45,250,19.253341,North,-155.596037,West,World Geodetic System 1984,4
20160411103724-330300807.952881,20160411104257-397243559.360504,HAVO,Wet Forest,Kahuku,2016,2,Rotational,42,0,19.263774,North,-155.58558,West,World Geodetic System 1984,4
20160411103724-330300807.952881,20160411104524-895446240.901947,HAVO,Wet Forest,Kahuku,2016,2,Rotational,42,50,19.263527,North,-155.585205,West,World Geodetic System 1984,3
20160411103724-330300807.952881,20160411104629-846187412.7388,HAVO,Wet Forest,Kahuku,2016,2,Rotational,42,100,19.26318,North,-155.584848,West,World Geodetic System 1984,3
20160411103724-330300807.952881,20160411104755-195534884.929657,HAVO,Wet Forest,Kahuku,2016,2,Rotational,42,150,19.263004,North,-155.584512,West,World Geodetic System 1984,4
20160411103724-330300807.952881,20160411104919-205047190.189362,HAVO,Wet Forest,Kahuku,2016,2,Rotational,42,200,19.262658,North,-155.584089,West,World Geodetic System 1984,3
20160411103724-330300807.952881,20160411105031-4019677.63900757,HAVO,Wet Forest,Kahuku,2016,2,Rotational,42,250,19.262436,North,-155.5838,West,World Geodetic System 1984,4
20160411105728-151656985.282898,20160411105817-188131809.234619,HAVO,Wet Forest,Kahuku,2016,2,Rotational,40,0,19.258049,North,-155.587544,West,World Geodetic System 1984,4
20160411105728-151656985.282898,20160411105945-257789969.444275,HAVO,Wet Forest,Kahuku,2016,2,Rotational,40,50,19.25851,North,-155.587513,West,World Geodetic System 1984,4
20160411105728-151656985.282898,20160411110052-450942277.908325,HAVO,Wet Forest,Kahuku,2016,2,Rotational,40,100,19.258927,North,-155.587339,West,World Geodetic System 1984,3
20160411105728-151656985.282898,20160411110225-425485014.915466,HAVO,Wet Forest,Kahuku,2016,2,Rotational,40,150,19.259333,North,-155.587393,West,World Geodetic System 1984,4
20160411105728-151656985.282898,20160411110347-933052301.40686,HAVO,Wet Forest,Kahuku,2016,2,Rotational,40,200,19.259805,North,-155.587258,West,World Geodetic System 1984,4
20160411105728-151656985.282898,20160411110453-258442044.258118,HAVO,Wet Forest,Kahuku,2016,2,Rotational,40,250,19.260237,North,-155.587341,West,World Geodetic System 1984,4
20160411111554-93152582.6454163,20160411111628-415376365.184784,HAVO,Wet Forest,Kahuku,2016,2,Rotational,39,0,19.241527,North,-155.612061,West,World Geodetic System 1984,3
20160411111554-93152582.6454163,20160411111806-945072233.67691,HAVO,Wet Forest,Kahuku,2016,2,Rotational,39,50,19.241399,North,-155.611545,West,World Geodetic System 1984,3
20160411111554-93152582.6454163,20160411111904-184424817.562103,HAVO,Wet Forest,Kahuku,2016,2,Rotational,39,100,19.241297,North,-155.611106,West,World Geodetic System 1984,
20160411111554-93152582.6454163,20160411112122-58991491.7945862,HAVO,Wet Forest,Kahuku,2016,2,Rotational,39,150,19.241259,North,-155.61063,West,World Geodetic System 1984,
20160411111554-93152582.6454163,20160411112256-909298360.347748,HAVO,Wet Forest,Kahuku,2016,2,Rotational,39,200,19.241193,North,-155.610135,West,World Geodetic System 1984,5
