Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Quad,Status,Top,Base,Base_Ht,Distance,Height,Method,DBH,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,14,FALSE,2,Live,84,9,0,8.8,6.6000000000000005,Clinometer,13.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,14,FALSE,3,Live,65,-20,0,7.5,6.375,Clinometer,16.3,Tree,Native,Metrosideros polymorpha,METPOL1,4 boles 16.3+13.3+15.8+11.3,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,FALSE,4,Live,72,-10,1.4,8.7,8.533999999999999,Clinometer,18.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,FALSE,2,Live,78,-10,1.4,7.5,8,Clinometer,48,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles:  22+26,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,FALSE,3,Live,86,-9,1.4,8.1,9.095,Clinometer,25,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,FALSE,1,Live,70,-21,0,7,6.370000000000001,Clinometer,24,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,3,Live,76,-10,1,8,7.88,Clinometer,23.5,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles:  23.5+15,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,1,Live,108,-2,0,7,7.700000000000001,Clinometer,15.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,1,Live,28,-35,0,8,5.04,Clinometer,8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,3,Live,29,-34,1,10,7.300000000000001,Clinometer,15.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,1,Live,31,-32,1,10,7.300000000000001,Clinometer,11.8,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles 9.5,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,1,Live,47,2,1,10,5.5,Clinometer,10.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,2,Live,7,-48,1,10,6.5,Clinometer,9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,3,Live,55,21,1,34,12.56,Clinometer,18,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,1,Live,78,-1,0,11.5,9.085,Clinometer,22.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,2,Live,82,0,0,10.5,8.61,Clinometer,29.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,3,Live,57,-20,0,10,7.7,Clinometer,43.4,Tree,Native,Metrosideros polymorpha,METPOL1,"Two boles: 22.6, 20.8",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,4,Live,102,-1,0,10,10.3,Clinometer,31.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,FALSE,3,Live,53,-42,0,8,7.6000000000000005,Clinometer,22,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,FALSE,4,Live,50,-21,0,9,6.39,Clinometer,12.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,FALSE,2,Live,55,-23,0,10,7.800000000000001,Clinometer,36.7,Tree,Native,Metrosideros polymorpha,METPOL1,"Four boles: 14.7, 9.8, 6.8, 5.4(d)",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,4,Live,72,-15,0,10.9,9.483,Clinometer,24.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,1,Live,96,2,0,11,10.34,Clinometer,23.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,3,Live,54,-10,0,10.6,6.784,Clinometer,60.4,Tree,Native,Metrosideros polymorpha,METPOL1,"two boles:  34.5, 25.9",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,2,Live,64,-15,1,10,8.9,Clinometer,19.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,4,Live,64,-8,0,8,5.76,Clinometer,11.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,2,Live,88,-18,0,8,8.48,Clinometer,19.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,4,Live,127,-15,0,6.6,9.372,Clinometer,29.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,1,Live,65,-8,0,9.8,7.154,Clinometer,36.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,3,Live,82,-15,0,7.7,7.469,Clinometer,17.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,3,Live,102,-10,0,6.3,7.056,Clinometer,26.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,1,Live,80,-8,0,10.5,9.24,Clinometer,23.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,4,Live,53,-9,0,10,6.2,Clinometer,32.9,Tree,Native,Metrosideros polymorpha,METPOL1,"Two boles:  18.8,14.3",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,3,Live,65,-5,0,10,7,Clinometer,23.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,2,Live,80,-8,0,10,8.8,Clinometer,31.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,4,Live,60,-7,0,10,6.7,Clinometer,13,Tree,Native,Metrosideros polymorpha,METPOL1,"2 boles, 13",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,4,Live,56,2,0,14,7.5600000000000005,Clinometer,62.5,Tree,Native,Metrosideros polymorpha,METPOL1,8m visual estimate,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,2,Live,45,-18,0,15,9.45,Clinometer,50,Tree,Native,Metrosideros polymorpha,METPOL1,8m visual estimate,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,1,Live,47,4,0,15,6.45,Clinometer,22,Tree,Native,Metrosideros polymorpha,METPOL1,8m visual estimate,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,4,Live,46,-22,0,10,6.800000000000001,Clinometer,22.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,2,Live,82,-10,0,10.1,9.292,Clinometer,19,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,1,Live,44,-42,0,10.9,9.374,Clinometer,21.9,Tree,Native,Metrosideros polymorpha,METPOL1,"2 boles (12.5, 9.4)",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,3,Live,115,7,0,11.8,12.744000000000002,Clinometer,45.1,Tree,Native,Metrosideros polymorpha,METPOL1,"2 boles (27.7, 17.4)",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,1,Live,90,3,0,13,11.31,Clinometer,67.9,Tree,Native,Metrosideros polymorpha,METPOL1,"3 boles:  25.1, 23.1, 19.7",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,3,Live,47,-30,0,9,6.93,Clinometer,15.4,Tree,Native,Metrosideros polymorpha,METPOL1,1 bole,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,2,Live,17,-33,2,8,6,Clinometer,29.5,Tree,Native,Metrosideros polymorpha,METPOL1,"2 boles:  14.5, 15",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,3,Live,68,-23,0,9,8.19,Clinometer,13.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,2,Live,120,-8,0,8,10.24,Clinometer,70,Tree,Native,Metrosideros polymorpha,METPOL1,3 boles:  18+32+20,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,1,Live,58,-25,1,7,6.8100000000000005,Clinometer,10,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,2,Live,91,-17,0,6,6.4799999999999995,Clinometer,17,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,1,Live,37,-20,1,12,7.84,Clinometer,18.5,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles:  11+7.5,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,4,Live,71,-33,0,7,7.280000000000001,Clinometer,39.8,Tree,Native,Metrosideros polymorpha,METPOL1,3 boles:  14.4+14.5+10.9,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,FALSE,3,Live,75,-19,0,10,9.4,Clinometer,16.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,FALSE,1,Live,89,4,1,10,9.5,Clinometer,21.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,FALSE,4,Live,92,-5,0,10.2,9.894,Clinometer,19.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,FALSE,2,Live,89,21,1,10,7.800000000000001,Clinometer,17.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,1,Live,95,-18,0,10,11.3,Clinometer,21.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,3,Live,35,-65,0,10,10,Clinometer,23.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,4,Live,69,-32,0,10,10.100000000000001,Clinometer,28.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,1,Live,50,-1,1,10,6.1000000000000005,Clinometer,15.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,1,Live,33,0,1,10,4.300000000000001,Clinometer,4.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,4,Live,50,-10,1,10,7,Clinometer,41.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,2,Live,65,-5,1,10,8,Clinometer,12.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,3,Live,40,-15,0,10,5.5,Clinometer,41.7,Tree,Native,Metrosideros polymorpha,METPOL1,"5 boles:  10.7, 5, 9.2, 9.6, 7.2",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,4,Live,40,-25,0,10,6.5,Clinometer,23.4,Tree,Native,Metrosideros polymorpha,METPOL1,"2 boles:  12.4, 11",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,2,Live,65,5,1,7,5.2,Clinometer,14.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,FALSE,1,Live,55,-15,0,10,7,Clinometer,14.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,3,Live,128,5,0,7,8.610000000000001,Clinometer,23,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles: 12.3,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,4,Live,80,-4,0,11,9.24,Clinometer,15.3,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles: 8.2,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,1,Live,75,-42,0,9.5,11.115,Clinometer,18.9,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles: 16.2,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,FALSE,4,Live,70,-5,0,9,6.75,Clinometer,13.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,6,FALSE,2,Live,80,0,0,10,8,Clinometer,13.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,6,FALSE,4,Live,32,-36,0,11,7.48,Clinometer,27,Tree,Native,Metrosideros polymorpha,METPOL1,"Two boles, 16.1cm and 10.9cm",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,6,FALSE,1,Live,30,-35,0,10,6.5,Clinometer,11.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,FALSE,1,Live,38,-43,0,10,8.1,Clinometer,67.1,Tree,Native,Metrosideros polymorpha,METPOL1,"Four boles:  14.1, 19.5, 18.4, 15.1",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,FALSE,3,Live,140,-20,0,10,16,Clinometer,41.6,Tree,Native,Metrosideros polymorpha,METPOL1,"Two boles:  25.6, 16",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,18,FALSE,3,Live,34,11,2,12,4.76,Clinometer,15,Tree,Native,Metrosideros polymorpha,METPOL1,"10, 13.2, 3 boles",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,18,FALSE,2,Live,,,0,,2.8,Other,5,Tree,Native,Metrosideros polymorpha,METPOL1,"3.5, 4, 3 boles",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,18,FALSE,4,Live,50,-22,0,6.3,4.536,Clinometer,13.7,Tree,Native,Metrosideros polymorpha,METPOL1,"11.5, 6, 3 boles",TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,2,Live,60,-22,0,9,7.38,Clinometer,11.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,4,Live,37,-63,0,9.8,9.8,Clinometer,30,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,2,Live,124,5,0,8.2,9.758,Clinometer,30,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,2,Live,100,30,0.5,8.8,6.660000000000001,Clinometer,10.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,3,Live,14,-32,2,10,6.6000000000000005,Clinometer,24,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,1,Live,70,-25,1,11.5,11.925,Clinometer,16.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,22,FALSE,3,Live,98,0,0,10,9.8,Clinometer,23.5,Tree,Native,Metrosideros polymorpha,METPOL1,4 boles: 23.5+15.2+13+12.6,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,22,FALSE,2,Live,62,-1,1,10.4,7.5520000000000005,Clinometer,22,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,22,FALSE,1,Live,53,-29,0,8,6.5600000000000005,Clinometer,14,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,22,FALSE,4,Live,120,14,1,10,11.600000000000001,Clinometer,14.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,FALSE,3,Live,44,-5,0,10,4.9,Clinometer,19,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,FALSE,4,Live,37,-7,0,10.1,4.444,Clinometer,54,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,FALSE,1,Live,33,-5,0,15,5.7,Clinometer,24.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,FALSE,2,Live,20,-9,0,15,4.35,Clinometer,15.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,1,Live,63,-21,0,7,5.880000000000001,Clinometer,23.5,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles:  10.5 + 13,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,2,Live,130,-9,0,6.7,9.313,Clinometer,22,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles:  11.5+10,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,3,Live,114,-1,0,5.8,6.67,Clinometer,18.5,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles:  11+7.5,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,4,Live,128,15,0,7.5,8.475,Clinometer,24,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,1,Live,51,-15,0,7.3,4.818,Clinometer,12,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,17,FALSE,4,Live,105,11,0,7.1,6.6739999999999995,Clinometer,17,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,4,Live,26,-28,0,10,5.4,Clinometer,38,Tree,Native,Metrosideros polymorpha,METPOL1,4 boles: 12.3+6.9+10+8.8=38,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,3,Live,32,-24,0,10,5.6000000000000005,Clinometer,13.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,2,Live,47,-17,0,11.1,7.104,Clinometer,28.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,1,Live,62,18,0,13,5.720000000000001,Clinometer,32.8,Tree,Native,Metrosideros polymorpha,METPOL1,4 boles: 8.2+5.8+10.9+7.9=32.8,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,FALSE,1,Live,80,10,0,10,7,Clinometer,29.3,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles: 16.8+12.5,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,FALSE,4,Live,15,-35,0,11,5.5,Clinometer,15,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,FALSE,2,Live,35,-22,0,12,6.84,Clinometer,16,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,7,FALSE,3,Live,20,-20,0,11,4.4,Clinometer,21.7,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles: 14.9+6.8,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,1,Live,84,-45,0,7.2,9.288,Clinometer,13,Tree,Native,Metrosideros polymorpha,METPOL1,2nd bole is 11 dbh,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,2,Live,70,4,1.4,10.2,8.132,Clinometer,18.5,Tree,Native,Metrosideros polymorpha,METPOL1,2nd bole is 10.5 dbh,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,3,Live,130,30,0,8.7,8.7,Clinometer,28,Tree,Native,Metrosideros polymorpha,METPOL1,2nd bole is 13 dbh,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,4,Live,140,35,0,8.3,8.715,Clinometer,28.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,13,FALSE,4,Live,45,-30,0,10.1,7.574999999999999,Clinometer,13.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,2,Live,84,-26,0,6.4,7.04,Clinometer,22,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,3,Live,135,-14,0,7,10.430000000000001,Clinometer,21,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,4,Live,100,-45,0,4.9,7.105,Clinometer,43,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,12,FALSE,1,Live,86,-20,0,7,7.420000000000001,Clinometer,13.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,2,Live,76,3,1,12,9.76,Clinometer,29,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,4,Live,58,-12,1,11,8.7,Clinometer,43,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
